report_date,borough,community_districts,family_with_children_commercial_hotel,family_with_children_shelter,family_cluster
2022-11-30,Brooklyn,13.0,,454.0,
2022-10-31,Brooklyn,15.0,,191.0,
2022-10-31,Brooklyn,4.0,,826.0,
2022-10-31,Brooklyn,3.0,242.0,474.0,
2022-10-31,Brooklyn,2.0,,77.0,
2022-10-31,Brooklyn,1.0,223.0,,
2022-10-31,Bronx,12.0,280.0,210.0,
2022-10-31,Bronx,1.0,286.0,1152.0,
2022-10-31,Brooklyn,7.0,212.0,372.0,
2022-10-31,Bronx,2.0,,876.0,
2022-10-31,Brooklyn,8.0,,434.0,
2022-10-31,Brooklyn,9.0,,431.0,
2022-10-31,Brooklyn,10.0,,,
2022-10-31,Bronx,3.0,,1325.0,
2022-10-31,Manhattan,3.0,,334.0,
2022-10-31,Manhattan,4.0,728.0,154.0,
2022-10-31,Manhattan,5.0,1599.0,356.0,
2022-10-31,Manhattan,6.0,281.0,,
2022-10-31,Manhattan,7.0,289.0,576.0,
2022-10-31,Manhattan,8.0,,,
2022-10-31,Manhattan,9.0,,740.0,
2022-10-31,Manhattan,10.0,,705.0,
2022-10-31,Manhattan,11.0,,587.0,
2022-10-31,Manhattan,12.0,109.0,,
2022-10-31,Queens,1.0,1514.0,369.0,
2022-10-31,Queens,2.0,203.0,303.0,
2022-10-31,Queens,3.0,1039.0,843.0,
2022-10-31,Queens,4.0,,564.0,
2022-10-31,Queens,5.0,,292.0,
2022-10-31,Queens,6.0,,,
2022-10-31,Queens,7.0,,,
2022-10-31,Queens,8.0,,299.0,
2022-10-31,Queens,9.0,,,
2022-10-31,Queens,10.0,345.0,,
2022-10-31,Queens,11.0,,,
2022-10-31,Queens,12.0,1529.0,1456.0,
2022-10-31,Queens,13.0,,839.0,
2022-10-31,Queens,14.0,,165.0,
2022-10-31,Staten Island,1.0,,133.0,
2022-10-31,Staten Island,2.0,543.0,,
2022-10-31,Staten Island,3.0,,,
2022-10-31,Manhattan,2.0,,,
2022-10-31,Bronx,11.0,,,
2022-10-31,Bronx,10.0,,583.0,
2022-10-31,Bronx,9.0,134.0,1185.0,
2022-10-31,Bronx,8.0,,225.0,
2022-10-31,Bronx,7.0,,455.0,
2022-10-31,Bronx,6.0,719.0,2003.0,
2022-10-31,Bronx,5.0,,1346.0,
2022-10-31,Bronx,4.0,173.0,2220.0,
2022-10-31,Brooklyn,11.0,,,
2022-10-31,Brooklyn,12.0,,142.0,
2022-10-31,Brooklyn,13.0,,445.0,
2022-10-31,Brooklyn,14.0,,87.0,
2022-10-31,Brooklyn,16.0,128.0,2423.0,
2022-10-31,Brooklyn,17.0,172.0,1137.0,
2022-10-31,Brooklyn,18.0,220.0,589.0,
2022-10-31,Manhattan,1.0,,,
2022-10-31,Brooklyn,6.0,,597.0,
2022-10-31,Brooklyn,5.0,,510.0,
2022-09-30,Bronx,6.0,487.0,2038.0,
2022-09-30,Bronx,1.0,292.0,1148.0,
2022-09-30,Bronx,11.0,,,
2022-09-30,Bronx,5.0,,1364.0,
2022-09-30,Bronx,4.0,164.0,2196.0,
2022-09-30,Bronx,3.0,,1310.0,
2022-09-30,Bronx,2.0,,885.0,
2022-09-30,Manhattan,7.0,289.0,597.0,
2022-09-30,Staten Island,3.0,,,
2022-09-30,Staten Island,2.0,,,
2022-09-30,Staten Island,1.0,,143.0,
2022-09-30,Queens,14.0,,166.0,
2022-09-30,Queens,13.0,,862.0,
2022-09-30,Queens,12.0,1351.0,1482.0,
2022-09-30,Queens,11.0,,,
2022-09-30,Queens,10.0,334.0,,
2022-09-30,Queens,9.0,,,
2022-09-30,Queens,8.0,,303.0,
2022-09-30,Queens,7.0,,,
2022-09-30,Queens,6.0,,,
2022-09-30,Queens,5.0,,289.0,
2022-09-30,Queens,4.0,,558.0,
2022-09-30,Queens,3.0,991.0,838.0,
2022-09-30,Queens,2.0,202.0,320.0,
2022-09-30,Queens,1.0,1499.0,367.0,
2022-09-30,Manhattan,12.0,64.0,,
2022-09-30,Manhattan,11.0,,577.0,
2022-09-30,Manhattan,10.0,,675.0,
2022-09-30,Manhattan,9.0,,761.0,
2022-09-30,Manhattan,8.0,,,
2022-09-30,Manhattan,6.0,230.0,,
2022-09-30,Manhattan,5.0,704.0,363.0,
2022-09-30,Manhattan,4.0,707.0,,
2022-09-30,Manhattan,3.0,,313.0,
2022-09-30,Manhattan,2.0,,,
2022-09-30,Manhattan,1.0,,,
2022-09-30,Brooklyn,18.0,204.0,595.0,
2022-09-30,Brooklyn,17.0,,1117.0,
2022-09-30,Brooklyn,16.0,119.0,2412.0,
2022-09-30,Brooklyn,15.0,,199.0,
2022-09-30,Brooklyn,14.0,,80.0,
2022-09-30,Brooklyn,13.0,,461.0,
2022-09-30,Brooklyn,12.0,,144.0,
2022-09-30,Brooklyn,11.0,,,
2022-09-30,Brooklyn,10.0,,,
2022-09-30,Brooklyn,9.0,,428.0,
2022-09-30,Brooklyn,8.0,,416.0,
2022-09-30,Brooklyn,7.0,180.0,372.0,
2022-09-30,Brooklyn,6.0,,563.0,
2022-09-30,Brooklyn,5.0,,532.0,
2022-09-30,Brooklyn,4.0,,848.0,
2022-09-30,Brooklyn,3.0,250.0,472.0,
2022-09-30,Brooklyn,2.0,,72.0,
2022-09-30,Brooklyn,1.0,230.0,,
2022-09-30,Bronx,12.0,285.0,169.0,
2022-09-30,Bronx,10.0,,572.0,
2022-09-30,Bronx,9.0,128.0,1191.0,
2022-09-30,Bronx,8.0,,232.0,
2022-09-30,Bronx,7.0,,481.0,
2022-08-31,Brooklyn,9.0,,426.0,
2022-08-31,Brooklyn,3.0,240.0,467.0,
2022-08-31,Brooklyn,2.0,,80.0,
2022-08-31,Manhattan,6.0,290.0,,
2022-08-31,Manhattan,7.0,204.0,592.0,
2022-08-31,Manhattan,8.0,,,
2022-08-31,Queens,3.0,401.0,856.0,
2022-08-31,Manhattan,9.0,,762.0,
2022-08-31,Manhattan,10.0,,674.0,
2022-08-31,Manhattan,11.0,,581.0,
2022-08-31,Manhattan,12.0,,,
2022-08-31,Queens,1.0,992.0,365.0,
2022-08-31,Queens,2.0,,311.0,
2022-08-31,Bronx,2.0,,905.0,
2022-08-31,Bronx,3.0,,1335.0,
2022-08-31,Bronx,4.0,164.0,2218.0,
2022-08-31,Bronx,5.0,,1335.0,
2022-08-31,Bronx,6.0,235.0,2080.0,
2022-08-31,Bronx,7.0,,477.0,
2022-08-31,Bronx,8.0,,230.0,
2022-08-31,Bronx,9.0,,1200.0,
2022-08-31,Bronx,10.0,,587.0,
2022-08-31,Bronx,11.0,,,
2022-08-31,Bronx,12.0,,169.0,
2022-08-31,Brooklyn,1.0,243.0,,
2022-08-31,Staten Island,3.0,,,
2022-08-31,Staten Island,2.0,,,
2022-08-31,Staten Island,1.0,,149.0,
2022-08-31,Queens,14.0,,173.0,
2022-08-31,Queens,13.0,,845.0,
2022-08-31,Queens,12.0,220.0,1477.0,
2022-08-31,Queens,11.0,,,
2022-08-31,Queens,10.0,215.0,,
2022-08-31,Queens,9.0,,,
2022-08-31,Queens,8.0,,301.0,
2022-08-31,Queens,7.0,,,
2022-08-31,Queens,6.0,,,
2022-08-31,Queens,5.0,,294.0,
2022-08-31,Brooklyn,13.0,,460.0,
2022-08-31,Brooklyn,14.0,,87.0,
2022-08-31,Brooklyn,15.0,,196.0,
2022-08-31,Brooklyn,16.0,,2364.0,
2022-08-31,Brooklyn,17.0,,1111.0,
2022-08-31,Brooklyn,18.0,,587.0,
2022-08-31,Manhattan,1.0,,,
2022-08-31,Manhattan,2.0,,,
2022-08-31,Manhattan,3.0,,329.0,
2022-08-31,Manhattan,4.0,749.0,,
2022-08-31,Manhattan,5.0,,356.0,
2022-08-31,Bronx,1.0,261.0,1145.0,
2022-08-31,Queens,4.0,,552.0,
2022-08-31,Brooklyn,12.0,,146.0,
2022-08-31,Brooklyn,11.0,,,
2022-08-31,Brooklyn,8.0,,432.0,
2022-08-31,Brooklyn,7.0,,376.0,
2022-08-31,Brooklyn,6.0,,547.0,
2022-08-31,Brooklyn,5.0,,539.0,
2022-08-31,Brooklyn,10.0,,,
2022-08-31,Brooklyn,4.0,,837.0,
2022-07-31,Brooklyn,4.0,,847.0,
2022-07-31,Manhattan,7.0,,584.0,
2022-07-31,Queens,5.0,,286.0,
2022-07-31,Queens,6.0,,,
2022-07-31,Queens,7.0,,,
2022-07-31,Queens,8.0,,303.0,
2022-07-31,Queens,9.0,,,
2022-07-31,Queens,10.0,174.0,,
2022-07-31,Queens,11.0,,,
2022-07-31,Queens,12.0,,1458.0,
2022-07-31,Queens,13.0,,860.0,
2022-07-31,Queens,14.0,,177.0,
2022-07-31,Staten Island,1.0,,148.0,
2022-07-31,Staten Island,2.0,,,
2022-07-31,Staten Island,3.0,,,
2022-07-31,Bronx,1.0,,1100.0,
2022-07-31,Bronx,2.0,,885.0,
2022-07-31,Bronx,3.0,,1351.0,
2022-07-31,Bronx,4.0,132.0,2279.0,
2022-07-31,Bronx,5.0,,1340.0,
2022-07-31,Bronx,6.0,,2389.0,
2022-07-31,Bronx,7.0,,465.0,
2022-07-31,Bronx,8.0,,227.0,
2022-07-31,Bronx,9.0,,1210.0,
2022-07-31,Bronx,10.0,,590.0,
2022-07-31,Bronx,11.0,,,
2022-07-31,Bronx,12.0,,172.0,
2022-07-31,Brooklyn,1.0,,226.0,
2022-07-31,Brooklyn,2.0,,76.0,
2022-07-31,Brooklyn,3.0,,481.0,
2022-07-31,Brooklyn,5.0,,530.0,
2022-07-31,Brooklyn,6.0,,554.0,
2022-07-31,Brooklyn,7.0,,373.0,
2022-07-31,Brooklyn,8.0,,421.0,
2022-07-31,Brooklyn,9.0,,431.0,
2022-07-31,Brooklyn,10.0,,,
2022-07-31,Brooklyn,11.0,,,
2022-07-31,Brooklyn,12.0,,139.0,
2022-07-31,Brooklyn,13.0,,449.0,
2022-07-31,Brooklyn,14.0,,88.0,
2022-07-31,Brooklyn,15.0,,197.0,
2022-07-31,Brooklyn,16.0,,2404.0,
2022-07-31,Brooklyn,17.0,,1070.0,
2022-07-31,Brooklyn,18.0,,592.0,
2022-07-31,Manhattan,1.0,,,
2022-07-31,Manhattan,2.0,,,
2022-07-31,Manhattan,3.0,,328.0,
2022-07-31,Manhattan,4.0,740.0,,
2022-07-31,Manhattan,5.0,,364.0,
2022-07-31,Manhattan,6.0,291.0,,
2022-07-31,Manhattan,8.0,,,
2022-07-31,Manhattan,9.0,,760.0,
2022-07-31,Manhattan,10.0,,664.0,
2022-07-31,Manhattan,11.0,,572.0,
2022-07-31,Manhattan,12.0,,,
2022-07-31,Queens,1.0,78.0,356.0,
2022-07-31,Queens,2.0,,297.0,
2022-07-31,Queens,3.0,,869.0,
2022-07-31,Queens,4.0,,552.0,
2022-06-30,Brooklyn,9.0,,421.0,
2022-06-30,Brooklyn,10.0,,,
2022-06-30,Brooklyn,11.0,,,
2022-06-30,Brooklyn,12.0,,143.0,
2022-06-30,Brooklyn,13.0,,427.0,
2022-06-30,Brooklyn,14.0,,89.0,
2022-06-30,Brooklyn,15.0,,195.0,
2022-06-30,Bronx,1.0,,1129.0,
2022-06-30,Bronx,2.0,,873.0,
2022-06-30,Bronx,3.0,,1276.0,
2022-06-30,Bronx,4.0,,2256.0,
2022-06-30,Bronx,5.0,,1313.0,
2022-06-30,Bronx,6.0,,2142.0,
2022-06-30,Bronx,7.0,,466.0,
2022-06-30,Bronx,8.0,,222.0,
2022-06-30,Bronx,9.0,,1179.0,
2022-06-30,Brooklyn,16.0,,2356.0,
2022-06-30,Bronx,10.0,,578.0,
2022-06-30,Bronx,11.0,,,
2022-06-30,Bronx,12.0,,170.0,
2022-06-30,Brooklyn,1.0,,,
2022-06-30,Brooklyn,2.0,,79.0,
2022-06-30,Brooklyn,3.0,,260.0,
2022-06-30,Brooklyn,4.0,,824.0,
2022-06-30,Brooklyn,5.0,,485.0,
2022-06-30,Manhattan,9.0,,710.0,
2022-06-30,Manhattan,10.0,,568.0,
2022-06-30,Manhattan,11.0,,560.0,
2022-06-30,Manhattan,12.0,,,
2022-06-30,Queens,1.0,,368.0,
2022-06-30,Queens,2.0,,292.0,
2022-06-30,Queens,3.0,,854.0,
2022-06-30,Queens,4.0,,546.0,
2022-06-30,Queens,5.0,,290.0,
2022-06-30,Queens,6.0,,,
2022-06-30,Queens,7.0,,,
2022-06-30,Queens,8.0,,310.0,
2022-06-30,Queens,9.0,,,
2022-06-30,Queens,10.0,,,
2022-06-30,Queens,11.0,,,
2022-06-30,Queens,12.0,,1460.0,
2022-06-30,Queens,13.0,,877.0,
2022-06-30,Queens,14.0,,177.0,
2022-06-30,Staten Island,1.0,,152.0,
2022-06-30,Staten Island,2.0,,,
2022-06-30,Staten Island,3.0,,,
2022-06-30,Brooklyn,6.0,,538.0,
2022-06-30,Brooklyn,7.0,,347.0,
2022-06-30,Brooklyn,8.0,,405.0,
2022-06-30,Brooklyn,17.0,,1090.0,
2022-06-30,Brooklyn,18.0,,585.0,
2022-06-30,Manhattan,1.0,,,
2022-06-30,Manhattan,2.0,,,
2022-06-30,Manhattan,3.0,,324.0,
2022-06-30,Manhattan,4.0,408.0,,
2022-06-30,Manhattan,5.0,,362.0,
2022-06-30,Manhattan,6.0,,,
2022-06-30,Manhattan,7.0,,583.0,
2022-06-30,Manhattan,8.0,,,
2022-05-31,Bronx,7.0,,411.0,
2022-05-31,Bronx,6.0,,2073.0,
2022-05-31,Bronx,5.0,,1295.0,
2022-05-31,Bronx,4.0,,2207.0,
2022-05-31,Bronx,3.0,,1230.0,
2022-05-31,Bronx,2.0,,854.0,
2022-05-31,Bronx,1.0,,1087.0,
2022-05-31,Bronx,8.0,,222.0,
2022-05-31,Bronx,9.0,,1157.0,
2022-05-31,Bronx,10.0,,579.0,
2022-05-31,Bronx,11.0,,,
2022-05-31,Bronx,12.0,,185.0,
2022-05-31,Brooklyn,1.0,,,
2022-05-31,Brooklyn,2.0,,72.0,
2022-05-31,Brooklyn,3.0,,263.0,
2022-05-31,Brooklyn,4.0,,821.0,
2022-05-31,Brooklyn,5.0,,498.0,
2022-05-31,Brooklyn,6.0,,456.0,
2022-05-31,Brooklyn,7.0,,308.0,
2022-05-31,Brooklyn,8.0,,410.0,
2022-05-31,Brooklyn,9.0,,398.0,
2022-05-31,Brooklyn,10.0,,,
2022-05-31,Brooklyn,11.0,,,
2022-05-31,Brooklyn,12.0,,142.0,
2022-05-31,Brooklyn,13.0,,406.0,
2022-05-31,Brooklyn,14.0,,91.0,
2022-05-31,Brooklyn,15.0,,193.0,
2022-05-31,Brooklyn,17.0,,1046.0,
2022-05-31,Brooklyn,18.0,,574.0,
2022-05-31,Manhattan,1.0,,,
2022-05-31,Manhattan,2.0,,,
2022-05-31,Manhattan,3.0,,326.0,
2022-05-31,Manhattan,4.0,,,
2022-05-31,Manhattan,5.0,,368.0,
2022-05-31,Manhattan,6.0,,,
2022-05-31,Manhattan,7.0,,574.0,
2022-05-31,Manhattan,8.0,,,
2022-05-31,Manhattan,9.0,,579.0,
2022-05-31,Manhattan,10.0,,556.0,
2022-05-31,Manhattan,11.0,,531.0,
2022-05-31,Manhattan,12.0,,,
2022-05-31,Queens,1.0,,352.0,
2022-05-31,Queens,2.0,,285.0,
2022-05-31,Queens,3.0,,822.0,
2022-05-31,Queens,4.0,,514.0,
2022-05-31,Queens,5.0,,280.0,
2022-05-31,Queens,6.0,,,
2022-05-31,Queens,7.0,,,
2022-05-31,Queens,8.0,,300.0,
2022-05-31,Queens,9.0,,,
2022-05-31,Queens,10.0,,,
2022-05-31,Queens,11.0,,,
2022-05-31,Queens,12.0,,1440.0,
2022-05-31,Queens,13.0,,843.0,
2022-05-31,Queens,14.0,,161.0,
2022-05-31,Staten Island,1.0,,130.0,
2022-05-31,Staten Island,2.0,,,
2022-05-31,Staten Island,3.0,,,
2022-05-31,Brooklyn,16.0,,2278.0,
2022-04-30,Brooklyn,2.0,,72.0,
2022-04-30,Staten Island,2.0,,,
2022-04-30,Staten Island,1.0,,125.0,
2022-04-30,Queens,14.0,,165.0,
2022-04-30,Queens,13.0,,838.0,
2022-04-30,Queens,12.0,,1404.0,
2022-04-30,Queens,11.0,,,
2022-04-30,Queens,10.0,,,
2022-04-30,Queens,9.0,,,
2022-04-30,Queens,8.0,,313.0,
2022-04-30,Bronx,1.0,,1113.0,
2022-04-30,Queens,7.0,,,
2022-04-30,Staten Island,3.0,,,
2022-04-30,Queens,6.0,,,
2022-04-30,Queens,5.0,,278.0,
2022-04-30,Queens,4.0,,515.0,
2022-04-30,Queens,3.0,,776.0,
2022-04-30,Queens,2.0,,218.0,
2022-04-30,Queens,1.0,,344.0,
2022-04-30,Manhattan,12.0,,,
2022-04-30,Manhattan,11.0,,549.0,
2022-04-30,Manhattan,10.0,,558.0,
2022-04-30,Manhattan,9.0,,562.0,
2022-04-30,Manhattan,8.0,,,
2022-04-30,Manhattan,7.0,,549.0,
2022-04-30,Manhattan,6.0,,,
2022-04-30,Manhattan,5.0,,367.0,
2022-04-30,Manhattan,4.0,,,
2022-04-30,Manhattan,3.0,,320.0,
2022-04-30,Manhattan,2.0,,,
2022-04-30,Manhattan,1.0,,,
2022-04-30,Brooklyn,18.0,,568.0,
2022-04-30,Brooklyn,17.0,,1027.0,
2022-04-30,Brooklyn,16.0,,2103.0,
2022-04-30,Brooklyn,15.0,,164.0,
2022-04-30,Brooklyn,14.0,,86.0,
2022-04-30,Brooklyn,13.0,,393.0,
2022-04-30,Brooklyn,12.0,,144.0,
2022-04-30,Brooklyn,11.0,,,
2022-04-30,Brooklyn,10.0,,,
2022-04-30,Brooklyn,9.0,,406.0,
2022-04-30,Brooklyn,8.0,,399.0,
2022-04-30,Brooklyn,7.0,,279.0,
2022-04-30,Brooklyn,6.0,,412.0,
2022-04-30,Brooklyn,5.0,,482.0,
2022-04-30,Brooklyn,4.0,,804.0,
2022-04-30,Brooklyn,3.0,,274.0,
2022-04-30,Brooklyn,1.0,,,
2022-04-30,Bronx,12.0,,269.0,
2022-04-30,Bronx,11.0,,,
2022-04-30,Bronx,10.0,,583.0,
2022-04-30,Bronx,9.0,,1124.0,
2022-04-30,Bronx,8.0,,218.0,
2022-04-30,Bronx,7.0,,405.0,
2022-04-30,Bronx,6.0,,2069.0,
2022-04-30,Bronx,5.0,,1311.0,
2022-04-30,Bronx,4.0,,2104.0,
2022-04-30,Bronx,3.0,,1217.0,
2022-04-30,Bronx,2.0,,859.0,
2022-03-31,Bronx,8.0,,213.0,
2022-03-31,Bronx,9.0,,1116.0,
2022-03-31,Bronx,10.0,,575.0,
2022-03-31,Bronx,11.0,,,
2022-03-31,Bronx,12.0,,274.0,
2022-03-31,Brooklyn,1.0,,,
2022-03-31,Brooklyn,2.0,,70.0,
2022-03-31,Brooklyn,3.0,,264.0,
2022-03-31,Brooklyn,4.0,,770.0,
2022-03-31,Brooklyn,5.0,,483.0,
2022-03-31,Brooklyn,6.0,,389.0,
2022-03-31,Brooklyn,7.0,,260.0,
2022-03-31,Bronx,7.0,,407.0,
2022-03-31,Brooklyn,8.0,,381.0,
2022-03-31,Brooklyn,9.0,,402.0,
2022-03-31,Brooklyn,10.0,,,
2022-03-31,Brooklyn,11.0,,,
2022-03-31,Brooklyn,12.0,,138.0,
2022-03-31,Brooklyn,13.0,,394.0,
2022-03-31,Brooklyn,14.0,,85.0,
2022-03-31,Brooklyn,16.0,,2073.0,
2022-03-31,Brooklyn,17.0,,1003.0,
2022-03-31,Brooklyn,18.0,,514.0,
2022-03-31,Manhattan,1.0,,,
2022-03-31,Manhattan,2.0,,,
2022-03-31,Manhattan,3.0,,334.0,
2022-03-31,Manhattan,4.0,,,
2022-03-31,Manhattan,5.0,,477.0,
2022-03-31,Manhattan,6.0,,,
2022-03-31,Manhattan,7.0,,567.0,
2022-03-31,Manhattan,8.0,,,
2022-03-31,Manhattan,9.0,,560.0,
2022-03-31,Manhattan,10.0,,560.0,
2022-03-31,Manhattan,11.0,,541.0,
2022-03-31,Manhattan,12.0,,,
2022-03-31,Queens,1.0,,356.0,
2022-03-31,Queens,2.0,,197.0,
2022-03-31,Queens,3.0,,805.0,
2022-03-31,Queens,4.0,,526.0,
2022-03-31,Queens,5.0,,276.0,
2022-03-31,Queens,6.0,,,
2022-03-31,Queens,7.0,,,
2022-03-31,Queens,8.0,,297.0,
2022-03-31,Queens,9.0,,,
2022-03-31,Queens,10.0,,,
2022-03-31,Queens,11.0,,,
2022-03-31,Queens,12.0,,1229.0,
2022-03-31,Queens,13.0,,839.0,
2022-03-31,Queens,14.0,,142.0,
2022-03-31,Staten Island,1.0,,133.0,
2022-03-31,Staten Island,2.0,,,
2022-03-31,Staten Island,3.0,,,
2022-03-31,Brooklyn,15.0,,171.0,
2022-03-31,Bronx,1.0,,1075.0,
2022-03-31,Bronx,2.0,,835.0,
2022-03-31,Bronx,3.0,,1196.0,
2022-03-31,Bronx,4.0,,2144.0,
2022-03-31,Bronx,5.0,,1282.0,
2022-03-31,Bronx,6.0,,2081.0,
2022-02-28,Queens,10.0,,,
2022-02-28,Bronx,10.0,,566.0,
2022-02-28,Bronx,11.0,,,
2022-02-28,Bronx,12.0,,285.0,
2022-02-28,Brooklyn,1.0,,,
2022-02-28,Brooklyn,2.0,,61.0,
2022-02-28,Brooklyn,3.0,,261.0,
2022-02-28,Brooklyn,4.0,,795.0,
2022-02-28,Brooklyn,5.0,,481.0,
2022-02-28,Brooklyn,6.0,,402.0,
2022-02-28,Brooklyn,7.0,,207.0,
2022-02-28,Brooklyn,8.0,,397.0,
2022-02-28,Brooklyn,9.0,,389.0,
2022-02-28,Brooklyn,10.0,,,
2022-02-28,Brooklyn,11.0,,,
2022-02-28,Brooklyn,12.0,,146.0,
2022-02-28,Brooklyn,13.0,,416.0,
2022-02-28,Brooklyn,14.0,,84.0,
2022-02-28,Brooklyn,15.0,,180.0,
2022-02-28,Brooklyn,16.0,,2134.0,
2022-02-28,Brooklyn,17.0,,988.0,
2022-02-28,Brooklyn,18.0,,506.0,
2022-02-28,Manhattan,1.0,,,
2022-02-28,Manhattan,2.0,,,
2022-02-28,Manhattan,3.0,,331.0,
2022-02-28,Manhattan,4.0,,,
2022-02-28,Manhattan,5.0,,354.0,
2022-02-28,Manhattan,6.0,,,
2022-02-28,Manhattan,7.0,,592.0,
2022-02-28,Manhattan,8.0,,,
2022-02-28,Manhattan,9.0,,510.0,
2022-02-28,Manhattan,10.0,,556.0,
2022-02-28,Manhattan,11.0,,558.0,
2022-02-28,Manhattan,12.0,,,
2022-02-28,Queens,1.0,,348.0,
2022-02-28,Queens,2.0,,189.0,
2022-02-28,Queens,3.0,,806.0,
2022-02-28,Queens,4.0,,519.0,
2022-02-28,Queens,5.0,,264.0,
2022-02-28,Queens,6.0,,,
2022-02-28,Queens,7.0,,,
2022-02-28,Queens,8.0,,298.0,
2022-02-28,Queens,9.0,,,
2022-02-28,Bronx,9.0,,1106.0,
2022-02-28,Queens,11.0,,,
2022-02-28,Queens,12.0,,1359.0,
2022-02-28,Queens,13.0,,817.0,
2022-02-28,Queens,14.0,,154.0,
2022-02-28,Staten Island,1.0,,113.0,
2022-02-28,Staten Island,2.0,,,
2022-02-28,Staten Island,3.0,,,
2022-02-28,Bronx,1.0,,1101.0,
2022-02-28,Bronx,8.0,,227.0,
2022-02-28,Bronx,2.0,,824.0,
2022-02-28,Bronx,3.0,,1134.0,
2022-02-28,Bronx,4.0,,2111.0,
2022-02-28,Bronx,5.0,,1285.0,
2022-02-28,Bronx,6.0,,2063.0,
2022-02-28,Bronx,7.0,,376.0,
2022-01-31,Manhattan,6.0,,,
2022-01-31,Staten Island,2.0,,,
2022-01-31,Staten Island,1.0,,114.0,
2022-01-31,Queens,14.0,,155.0,
2022-01-31,Queens,13.0,,804.0,
2022-01-31,Queens,12.0,,1350.0,
2022-01-31,Queens,11.0,,,
2022-01-31,Bronx,7.0,,393.0,
2022-01-31,Bronx,8.0,,218.0,
2022-01-31,Bronx,9.0,,1119.0,
2022-01-31,Bronx,10.0,,587.0,
2022-01-31,Bronx,11.0,,,
2022-01-31,Bronx,12.0,,289.0,
2022-01-31,Brooklyn,1.0,,,
2022-01-31,Brooklyn,2.0,,71.0,
2022-01-31,Brooklyn,3.0,,258.0,
2022-01-31,Brooklyn,4.0,,783.0,
2022-01-31,Brooklyn,5.0,,465.0,
2022-01-31,Brooklyn,6.0,,388.0,
2022-01-31,Brooklyn,7.0,,212.0,
2022-01-31,Brooklyn,8.0,,388.0,
2022-01-31,Brooklyn,9.0,,397.0,
2022-01-31,Brooklyn,10.0,,,
2022-01-31,Brooklyn,11.0,,,
2022-01-31,Brooklyn,12.0,,137.0,
2022-01-31,Brooklyn,13.0,,397.0,
2022-01-31,Brooklyn,14.0,,89.0,
2022-01-31,Brooklyn,15.0,,182.0,
2022-01-31,Brooklyn,16.0,,2177.0,
2022-01-31,Brooklyn,17.0,,1012.0,
2022-01-31,Queens,10.0,,,
2022-01-31,Brooklyn,18.0,,487.0,
2022-01-31,Manhattan,1.0,,,
2022-01-31,Manhattan,2.0,,,
2022-01-31,Manhattan,3.0,,326.0,
2022-01-31,Manhattan,4.0,,,
2022-01-31,Manhattan,5.0,,356.0,
2022-01-31,Manhattan,7.0,,587.0,
2022-01-31,Manhattan,8.0,,,
2022-01-31,Manhattan,9.0,,579.0,
2022-01-31,Manhattan,10.0,,529.0,
2022-01-31,Manhattan,11.0,,544.0,
2022-01-31,Manhattan,12.0,,,
2022-01-31,Queens,1.0,,353.0,
2022-01-31,Queens,2.0,,190.0,
2022-01-31,Queens,3.0,,784.0,
2022-01-31,Queens,4.0,,528.0,
2022-01-31,Queens,5.0,,237.0,
2022-01-31,Queens,6.0,,,
2022-01-31,Queens,7.0,,,
2022-01-31,Queens,8.0,,285.0,
2022-01-31,Queens,9.0,,,
2022-01-31,Staten Island,3.0,,,
2022-01-31,Bronx,6.0,,2065.0,
2022-01-31,Bronx,5.0,,1322.0,
2022-01-31,Bronx,4.0,,2149.0,
2022-01-31,Bronx,3.0,,1045.0,
2022-01-31,Bronx,2.0,,854.0,
2022-01-31,Bronx,1.0,,1102.0,
2021-12-31,Manhattan,8.0,,,
2021-12-31,Bronx,2.0,,854.0,
2021-12-31,Staten Island,3.0,,,
2021-12-31,Staten Island,2.0,,,
2021-12-31,Staten Island,1.0,,117.0,
2021-12-31,Queens,14.0,,160.0,
2021-12-31,Queens,13.0,,841.0,
2021-12-31,Queens,12.0,,1368.0,
2021-12-31,Queens,11.0,,,
2021-12-31,Queens,10.0,,,
2021-12-31,Queens,9.0,,,
2021-12-31,Queens,8.0,,299.0,
2021-12-31,Queens,7.0,,,
2021-12-31,Queens,6.0,,,
2021-12-31,Queens,5.0,,159.0,
2021-12-31,Queens,4.0,,516.0,
2021-12-31,Queens,3.0,,757.0,
2021-12-31,Queens,2.0,,195.0,
2021-12-31,Queens,1.0,,343.0,
2021-12-31,Manhattan,12.0,,,
2021-12-31,Manhattan,11.0,,552.0,
2021-12-31,Manhattan,10.0,,545.0,
2021-12-31,Manhattan,9.0,,567.0,
2021-12-31,Manhattan,7.0,,589.0,
2021-12-31,Manhattan,6.0,,,
2021-12-31,Manhattan,5.0,8.0,336.0,
2021-12-31,Manhattan,4.0,,,
2021-12-31,Manhattan,3.0,,334.0,
2021-12-31,Manhattan,2.0,,,
2021-12-31,Manhattan,1.0,,,
2021-12-31,Brooklyn,18.0,,484.0,
2021-12-31,Brooklyn,17.0,,950.0,
2021-12-31,Brooklyn,16.0,,2152.0,
2021-12-31,Brooklyn,15.0,,205.0,
2021-12-31,Brooklyn,14.0,,88.0,
2021-12-31,Brooklyn,13.0,,349.0,
2021-12-31,Brooklyn,12.0,,142.0,
